transaction_id,sender_account,receiver_account,amount,transaction_time,transaction_type,device_id
TXN1007400,ACC100441,ACC100537,361.29,2026-04-03 03:59:00,CARD,DEV1234
TXN1007401,ACC100195,ACC100444,299.3,2026-05-04 19:16:00,BANK_TRANSFER,DEV1024
TXN1007402,ACC100092,ACC100832,9958.25,2026-01-02 04:28:00,CARD,DEV1039
TXN1007403,ACC100621,ACC100777,1273.66,2026-01-15 23:11:00,BANK_TRANSFER,DEV1160
TXN1007404,ACC100876,ACC100737,910.18,2026-06-23 04:20:00,UPI,DEV1096
TXN1007405,ACC100552,ACC100978,604.82,2026-06-19 15:30:00,IMPS,DEV1051
TXN1007406,ACC100937,ACC100131,1834.73,2026-02-01 12:28:00,UPI,DEV1292
TXN1007407,ACC100042,ACC100649,4648.95,2026-03-12 12:00:00,CARD,DEV1087
TXN1007408,ACC100846,ACC100312,2612.12,2026-03-11 14:14:00,IMPS,DEV1077
TXN1007409,ACC100036,ACC100096,3313.99,2026-04-11 11:29:00,CARD,DEV1208
TXN1007410,ACC100222,ACC100647,542.49,2026-03-02 20:32:00,IMPS,DEV1180
TXN1007411,ACC100037,ACC100534,1091.21,2026-02-09 09:49:00,IMPS,DEV1067
TXN1007412,ACC100392,ACC100131,551.12,2026-03-24 08:12:00,BANK_TRANSFER,DEV1046
TXN1007413,ACC100977,ACC100283,1246.93,2026-01-04 08:01:00,UPI,DEV1253
TXN1007414,ACC100321,ACC100320,5049.83,2026-06-02 17:59:00,NEFT,DEV1033
TXN1007415,ACC100688,ACC100280,1858.05,2026-02-10 02:05:00,IMPS,DEV1144
TXN1007416,ACC100541,ACC100304,7723.77,2026-02-18 11:49:00,UPI,DEV1249
TXN1007417,ACC100286,ACC100377,775.7,2026-01-04 20:29:00,IMPS,DEV1126
TXN1007418,ACC100964,ACC100188,416.4,2026-05-12 01:50:00,BANK_TRANSFER,DEV1289
TXN1007419,ACC100622,ACC100810,2027.49,2026-04-30 00:50:00,IMPS,DEV1135
TXN1007420,ACC100276,ACC100004,1264.75,2026-03-19 06:54:00,UPI,DEV1012
TXN1007421,ACC100929,ACC100634,1615.25,2026-01-04 15:58:00,CARD,DEV1049
TXN1007422,ACC100685,ACC100570,1350.01,2026-02-14 08:02:00,NEFT,DEV1123
TXN1007423,ACC100961,ACC100950,613.19,2026-02-03 16:41:00,CARD,DEV1112
TXN1007424,ACC100501,ACC100446,1386.98,2026-04-01 11:42:00,NEFT,DEV1225
TXN1007425,ACC100407,ACC100066,3526.44,2026-04-23 04:20:00,CARD,DEV1182
TXN1007426,ACC100487,ACC100969,3989.13,2026-02-27 11:31:00,NEFT,DEV1158
TXN1007427,ACC100570,ACC100948,609.46,2026-01-28 09:50:00,CARD,DEV1049
TXN1007428,ACC100184,ACC100930,1446.94,2026-04-10 13:52:00,CARD,DEV1054
TXN1007429,ACC100347,ACC100912,6454.5,2026-06-24 08:25:00,BANK_TRANSFER,DEV1111
TXN1007430,ACC100817,ACC100790,625.49,2026-05-28 04:21:00,BANK_TRANSFER,DEV1136
TXN1007431,ACC100183,ACC100473,503.04,2026-01-14 04:44:00,UPI,DEV1177
TXN1007432,ACC100060,ACC100956,2844.9,2026-06-14 03:21:00,IMPS,DEV1130
TXN1007433,ACC100850,ACC100874,2304.8,2026-02-26 21:43:00,IMPS,DEV1291
TXN1007434,ACC100051,ACC100447,401.67,2026-02-10 16:07:00,BANK_TRANSFER,DEV1276
TXN1007435,ACC100995,ACC100627,204.52,2026-06-14 11:16:00,BANK_TRANSFER,DEV1092
TXN1007436,ACC100913,ACC100294,1413.56,2026-04-25 16:09:00,IMPS,DEV1110
TXN1007437,ACC100721,ACC100905,663.6,2026-05-25 02:23:00,IMPS,DEV1022
TXN1007438,ACC100226,ACC100460,145.34,2026-01-29 23:30:00,BANK_TRANSFER,DEV1056
TXN1007439,ACC100151,ACC100452,480.75,2026-03-30 20:27:00,IMPS,DEV1290
TXN1007440,ACC100713,ACC100806,2260.03,2026-04-03 10:45:00,CARD,DEV1044
TXN1007441,ACC100971,ACC100294,914.44,2026-02-16 02:52:00,UPI,DEV1215
TXN1007442,ACC100962,ACC100689,7181.94,2026-02-17 06:03:00,UPI,DEV1200
TXN1007443,ACC100876,ACC100669,89.6,2026-06-22 11:06:00,BANK_TRANSFER,DEV1045
TXN1007444,ACC100046,ACC100003,5462.11,2026-03-12 08:34:00,IMPS,DEV1201
TXN1007445,ACC100257,ACC100897,725.83,2026-02-25 13:23:00,NEFT,DEV1148
TXN1007446,ACC100257,ACC100215,610.27,2026-02-11 19:13:00,CARD,DEV1047
TXN1007447,ACC100258,ACC100150,170.47,2026-02-10 23:33:00,UPI,DEV1028
TXN1007448,ACC100474,ACC100644,1916.2,2026-02-08 05:38:00,CARD,DEV1203
TXN1007449,ACC100735,ACC100512,122.47,2026-03-03 10:53:00,IMPS,DEV1236
TXN1007450,ACC100520,ACC100048,2926.27,2026-06-10 17:18:00,CARD,DEV1279
TXN1007451,ACC100327,ACC100684,178.39,2026-05-04 03:37:00,UPI,DEV1111
TXN1007452,ACC100192,ACC100553,215.54,2026-04-06 07:26:00,UPI,DEV1007
TXN1007453,ACC100044,ACC100602,262.58,2026-01-12 02:02:00,CARD,DEV1108
TXN1007454,ACC100649,ACC100998,464.45,2026-02-05 11:40:00,BANK_TRANSFER,DEV1217
TXN1007455,ACC100660,ACC100980,3396.47,2026-05-02 15:13:00,NEFT,DEV1145
TXN1007456,ACC100412,ACC100378,6665.82,2026-05-22 14:06:00,UPI,DEV1245
TXN1007457,ACC100169,ACC100566,525.78,2026-06-18 10:32:00,CARD,DEV1014
TXN1007458,ACC100247,ACC100296,1037.04,2026-03-12 14:22:00,IMPS,DEV1112
TXN1007459,ACC100188,ACC100728,1974.16,2026-03-15 12:55:00,NEFT,DEV1211
TXN1007460,ACC100876,ACC100884,738.65,2026-05-16 09:43:00,UPI,DEV1171
TXN1007461,ACC100303,ACC100766,1883.54,2026-04-16 06:51:00,NEFT,DEV1061
TXN1007462,ACC100476,ACC100320,1091.28,2026-05-07 06:57:00,NEFT,DEV1034
TXN1007463,ACC100837,ACC100527,809.04,2026-04-04 03:41:00,CARD,DEV1202
TXN1007464,ACC100582,ACC100690,199.58,2026-04-09 12:15:00,BANK_TRANSFER,DEV1184
TXN1007465,ACC100935,ACC100593,1311.4,2026-04-15 11:10:00,CARD,DEV1006
TXN1007466,ACC100042,ACC100804,3463.56,2026-06-13 07:48:00,IMPS,DEV1229
TXN1007467,ACC100761,ACC100322,430.98,2026-02-09 06:13:00,BANK_TRANSFER,DEV1202
TXN1007468,ACC100754,ACC100278,103.35,2026-05-13 08:44:00,IMPS,DEV1045
TXN1007469,ACC100008,ACC100577,747.35,2026-02-10 06:16:00,IMPS,DEV1166
TXN1007470,ACC100094,ACC100749,6712.49,2026-03-09 11:33:00,NEFT,DEV1245
TXN1007471,ACC100939,ACC100601,4695.41,2026-06-12 12:34:00,IMPS,DEV1232
TXN1007472,ACC100656,ACC100133,546.45,2026-02-28 16:32:00,CARD,DEV1211
TXN1007473,ACC100046,ACC100279,1894.33,2026-01-18 09:43:00,IMPS,DEV1219
TXN1007474,ACC100314,ACC100219,2289.88,2026-01-15 06:18:00,BANK_TRANSFER,DEV1241
TXN1007475,ACC100047,ACC100558,6557.77,2026-01-20 07:31:00,CARD,DEV1079
TXN1007476,ACC100183,ACC100604,170.6,2026-05-24 04:52:00,UPI,DEV1008
TXN1007477,ACC100634,ACC100797,304.12,2026-02-21 12:20:00,IMPS,DEV1159
TXN1007478,ACC100913,ACC100687,98.33,2026-02-18 20:41:00,IMPS,DEV1085
TXN1007479,ACC100621,ACC100653,485.85,2026-04-05 01:07:00,UPI,DEV1156
TXN1007480,ACC100581,ACC100403,3942.49,2026-02-04 19:00:00,NEFT,DEV1013
TXN1007481,ACC100471,ACC100824,560.22,2026-04-21 23:06:00,BANK_TRANSFER,DEV1168
TXN1007482,ACC100202,ACC100617,228.19,2026-01-14 18:37:00,CARD,DEV1275
TXN1007483,ACC100956,ACC100217,1439.37,2026-06-18 22:24:00,NEFT,DEV1255
TXN1007484,ACC100412,ACC100468,1484.51,2026-06-25 21:17:00,UPI,DEV1025
TXN1007485,ACC100973,ACC100448,323.61,2026-05-10 05:19:00,NEFT,DEV1155
TXN1007486,ACC100408,ACC100441,597.49,2026-04-11 12:52:00,BANK_TRANSFER,DEV1158
TXN1007487,ACC100704,ACC100575,1313.82,2026-02-26 14:43:00,UPI,DEV1289
TXN1007488,ACC100648,ACC100316,2684.32,2026-02-23 17:40:00,CARD,DEV1258
TXN1007489,ACC100162,ACC100899,503.38,2026-06-24 12:09:00,UPI,DEV1271
TXN1007490,ACC100334,ACC100343,423.45,2026-05-29 06:10:00,NEFT,DEV1218
TXN1007491,ACC100169,ACC100584,10884.18,2026-05-03 06:17:00,CARD,DEV1194
TXN1007492,ACC100579,ACC100768,789.32,2026-02-07 07:11:00,IMPS,DEV1167
TXN1007493,ACC100458,ACC100752,1479.3,2026-02-10 16:39:00,IMPS,DEV1155
TXN1007494,ACC100735,ACC100847,2387.59,2026-04-16 18:26:00,BANK_TRANSFER,DEV1084
TXN1007495,ACC100484,ACC100984,128.48,2026-01-15 23:16:00,NEFT,DEV1239
TXN1007496,ACC100181,ACC100197,1072.52,2026-06-22 23:12:00,IMPS,DEV1129
TXN1007497,ACC100653,ACC100257,152.19,2026-04-21 14:12:00,CARD,DEV1053
TXN1007498,ACC100047,ACC100361,937.36,2026-01-26 10:10:00,BANK_TRANSFER,DEV1197
TXN1007499,ACC100089,ACC100559,5697.31,2026-01-13 12:55:00,BANK_TRANSFER,DEV1202
TXN1007500,ACC100172,ACC100514,330.91,2026-05-21 13:10:00,BANK_TRANSFER,DEV1267
TXN1007501,ACC100978,ACC100482,148.46,2026-06-07 05:46:00,NEFT,DEV1128
TXN1007502,ACC100618,ACC100915,10564.17,2026-03-07 00:38:00,IMPS,DEV1184
TXN1007503,ACC100085,ACC100532,276.87,2026-04-20 21:13:00,NEFT,DEV1213
TXN1007504,ACC100819,ACC100088,181.58,2026-02-28 22:46:00,NEFT,DEV1139
TXN1007505,ACC100048,ACC100870,7652.88,2026-05-24 18:26:00,IMPS,DEV1120
TXN1007506,ACC100889,ACC100103,264.08,2026-05-20 08:27:00,BANK_TRANSFER,DEV1014
TXN1007507,ACC100124,ACC100404,7894.31,2026-05-29 06:30:00,NEFT,DEV1240
TXN1007508,ACC100430,ACC100599,1523.72,2026-01-18 04:36:00,IMPS,DEV1252
TXN1007509,ACC100988,ACC100505,5119.17,2026-06-04 08:27:00,BANK_TRANSFER,DEV1282
TXN1007510,ACC100826,ACC100002,1370.98,2026-01-24 22:59:00,IMPS,DEV1081
TXN1007511,ACC100952,ACC100818,4006.38,2026-01-08 02:37:00,CARD,DEV1110
TXN1007512,ACC100098,ACC100513,364.26,2026-04-04 06:09:00,UPI,DEV1003
TXN1007513,ACC100642,ACC100156,525.15,2026-03-03 19:47:00,UPI,DEV1186
TXN1007514,ACC100155,ACC100221,86.61,2026-01-19 06:39:00,IMPS,DEV1202
TXN1007515,ACC100652,ACC100778,3519.72,2026-06-25 07:24:00,UPI,DEV1149
TXN1007516,ACC100786,ACC100004,1814.35,2026-06-01 18:53:00,IMPS,DEV1040
TXN1007517,ACC100171,ACC100496,327.41,2026-01-12 06:15:00,IMPS,DEV1062
TXN1007518,ACC100562,ACC100609,134.47,2026-04-20 16:31:00,IMPS,DEV1017
TXN1007519,ACC100853,ACC100115,1537.9,2026-02-16 21:14:00,NEFT,DEV1009
TXN1007520,ACC100919,ACC100868,8193.9,2026-03-04 03:20:00,CARD,DEV1248
TXN1007521,ACC100650,ACC100327,929.31,2026-04-13 19:38:00,UPI,DEV1003
TXN1007522,ACC100715,ACC100005,497.63,2026-06-26 03:35:00,BANK_TRANSFER,DEV1040
TXN1007523,ACC100974,ACC100474,356.21,2026-04-07 11:41:00,IMPS,DEV1089
TXN1007524,ACC100961,ACC100301,4910.93,2026-03-21 18:04:00,IMPS,DEV1131
TXN1007525,ACC100223,ACC100802,430.48,2026-05-11 16:25:00,UPI,DEV1190
TXN1007526,ACC100935,ACC100074,702.46,2026-03-22 09:43:00,CARD,DEV1155
TXN1007527,ACC100445,ACC100633,3827.94,2026-01-30 03:52:00,CARD,DEV1029
TXN1007528,ACC100919,ACC100732,2356.61,2026-06-26 18:51:00,CARD,DEV1005
TXN1007529,ACC100136,ACC100494,735.47,2026-02-06 18:11:00,IMPS,DEV1016
TXN1007530,ACC100864,ACC100260,474.01,2026-01-14 01:35:00,BANK_TRANSFER,DEV1121
TXN1007531,ACC100672,ACC100750,6365.79,2026-05-14 00:19:00,BANK_TRANSFER,DEV1103
TXN1007532,ACC100289,ACC100642,287.25,2026-05-26 21:53:00,UPI,DEV1091
TXN1007533,ACC100857,ACC100209,852.06,2026-02-12 03:51:00,CARD,DEV1006
TXN1007534,ACC100025,ACC100383,180.0,2026-06-03 07:19:00,IMPS,DEV1135
TXN1007535,ACC100714,ACC100077,4567.13,2026-05-20 07:58:00,IMPS,DEV1179
TXN1007536,ACC100191,ACC100728,620.26,2026-04-26 13:07:00,IMPS,DEV1184
TXN1007537,ACC100151,ACC100671,473.64,2026-01-11 05:35:00,UPI,DEV1112
TXN1007538,ACC100114,ACC100101,2425.99,2026-04-22 15:57:00,BANK_TRANSFER,DEV1177
TXN1007539,ACC100742,ACC100297,198.22,2026-02-12 18:03:00,IMPS,DEV1085
TXN1007540,ACC100911,ACC100395,2350.67,2026-05-07 23:11:00,UPI,DEV1051
TXN1007541,ACC100767,ACC100775,711.48,2026-01-22 13:41:00,CARD,DEV1258
TXN1007542,ACC100113,ACC100115,258.18,2026-04-21 15:59:00,BANK_TRANSFER,DEV1210
TXN1007543,ACC100754,ACC100138,334.18,2026-06-03 00:14:00,IMPS,DEV1163
TXN1007544,ACC100098,ACC100341,482.49,2026-02-18 17:18:00,CARD,DEV1131
TXN1007545,ACC100772,ACC100173,643.65,2026-04-21 15:06:00,IMPS,DEV1008
TXN1007546,ACC100174,ACC100175,260.28,2026-01-11 20:59:00,BANK_TRANSFER,DEV1153
TXN1007547,ACC100085,ACC100494,1561.53,2026-06-25 11:32:00,IMPS,DEV1011
TXN1007548,ACC100289,ACC100968,252.23,2026-06-22 00:24:00,NEFT,DEV1101
TXN1007549,ACC100079,ACC100622,64.19,2026-05-14 09:35:00,UPI,DEV1031
TXN1007550,ACC100680,ACC100350,10976.85,2026-01-08 15:16:00,NEFT,DEV1163
TXN1007551,ACC100002,ACC100540,1390.63,2026-03-08 17:07:00,NEFT,DEV1083
TXN1007552,ACC100560,ACC100298,12226.85,2026-04-16 16:42:00,CARD,DEV1031
TXN1007553,ACC100238,ACC100800,313.44,2026-05-08 17:12:00,NEFT,DEV1223
TXN1007554,ACC100462,ACC100624,1950.33,2026-05-06 01:41:00,UPI,DEV1286
TXN1007555,ACC100670,ACC100743,3208.41,2026-02-28 00:48:00,CARD,DEV1201
TXN1007556,ACC100279,ACC100675,873.74,2026-03-17 01:22:00,NEFT,DEV1261
TXN1007557,ACC100237,ACC100329,193.77,2026-03-25 00:15:00,UPI,DEV1254
TXN1007558,ACC100924,ACC100167,798.41,2026-04-24 05:42:00,CARD,DEV1226
TXN1007559,ACC100248,ACC100952,2325.47,2026-02-05 18:43:00,IMPS,DEV1289
TXN1007560,ACC100026,ACC100120,2221.34,2026-06-26 18:40:00,IMPS,DEV1066
TXN1007561,ACC100011,ACC100369,1094.49,2026-01-28 03:04:00,IMPS,DEV1032
TXN1007562,ACC100846,ACC100197,3218.74,2026-03-07 00:56:00,CARD,DEV1100
TXN1007563,ACC100870,ACC100392,3041.49,2026-05-17 01:03:00,UPI,DEV1020
TXN1007564,ACC100372,ACC100030,584.99,2026-02-15 10:20:00,UPI,DEV1205
TXN1007565,ACC100322,ACC100065,176.88,2026-01-17 23:01:00,CARD,DEV1139
TXN1007566,ACC100876,ACC100973,1378.18,2026-05-02 02:39:00,UPI,DEV1235
TXN1007567,ACC100050,ACC100684,447.66,2026-04-11 09:16:00,BANK_TRANSFER,DEV1180
TXN1007568,ACC100961,ACC100831,1303.1,2026-04-23 19:20:00,CARD,DEV1261
TXN1007569,ACC100569,ACC100415,5511.74,2026-02-19 21:31:00,UPI,DEV1083
TXN1007570,ACC100915,ACC100978,1853.8,2026-03-07 01:54:00,CARD,DEV1012
TXN1007571,ACC100315,ACC100649,5195.29,2026-03-18 18:32:00,UPI,DEV1126
TXN1007572,ACC100555,ACC100673,325.78,2026-05-14 04:06:00,BANK_TRANSFER,DEV1031
TXN1007573,ACC100935,ACC100127,4043.83,2026-01-26 09:21:00,NEFT,DEV1208
TXN1007574,ACC100511,ACC100814,8200.23,2026-06-27 13:43:00,CARD,DEV1224
TXN1007575,ACC100426,ACC100923,1184.63,2026-01-19 19:56:00,NEFT,DEV1066
TXN1007576,ACC100274,ACC100578,17791.29,2026-04-13 00:59:00,UPI,DEV1247
TXN1007577,ACC100039,ACC100581,391.93,2026-02-09 03:13:00,CARD,DEV1216
TXN1007578,ACC100313,ACC100339,509.48,2026-01-20 16:29:00,CARD,DEV1020
TXN1007579,ACC100132,ACC100905,2392.09,2026-02-09 22:42:00,IMPS,DEV1284
TXN1007580,ACC100004,ACC100257,1170.7,2026-06-30 11:56:00,IMPS,DEV1156
TXN1007581,ACC100462,ACC100516,449.67,2026-02-11 15:01:00,CARD,DEV1069
TXN1007582,ACC100330,ACC100882,2305.21,2026-02-18 05:04:00,UPI,DEV1180
TXN1007583,ACC100651,ACC100602,1680.17,2026-06-14 23:32:00,IMPS,DEV1272
TXN1007584,ACC100274,ACC100536,542.65,2026-05-25 18:57:00,CARD,DEV1120
TXN1007585,ACC100369,ACC100725,1375.9,2026-05-09 17:01:00,IMPS,DEV1234
TXN1007586,ACC100980,ACC100175,2726.65,2026-06-08 20:44:00,IMPS,DEV1110
TXN1007587,ACC100643,ACC100742,528.4,2026-03-28 23:54:00,CARD,DEV1008
TXN1007588,ACC100167,ACC100716,2039.37,2026-03-07 01:01:00,BANK_TRANSFER,DEV1124
TXN1007589,ACC100589,ACC100515,387.44,2026-04-13 22:43:00,CARD,DEV1100
TXN1007590,ACC100731,ACC100620,488.53,2026-05-16 10:31:00,CARD,DEV1146
TXN1007591,ACC100546,ACC100292,4162.64,2026-03-10 04:37:00,CARD,DEV1127
TXN1007592,ACC100599,ACC100570,2290.43,2026-03-01 10:53:00,CARD,DEV1177
TXN1007593,ACC100134,ACC100727,113.95,2026-03-03 20:34:00,UPI,DEV1283
TXN1007594,ACC100750,ACC100566,699.9,2026-04-17 22:34:00,CARD,DEV1207
TXN1007595,ACC100170,ACC100807,1973.64,2026-02-09 16:09:00,IMPS,DEV1170
TXN1007596,ACC100996,ACC100887,1295.48,2026-02-27 08:00:00,NEFT,DEV1001
TXN1007597,ACC100961,ACC100399,2302.72,2026-06-11 05:23:00,UPI,DEV1053
TXN1007598,ACC100420,ACC100434,1260.39,2026-02-19 08:23:00,NEFT,DEV1030
TXN1007599,ACC100119,ACC100268,935.31,2026-06-26 04:32:00,UPI,DEV1191
TXN1007600,ACC100407,ACC100706,901.63,2026-02-20 08:43:00,NEFT,DEV1090
TXN1007601,ACC100995,ACC100894,4061.94,2026-04-17 07:13:00,CARD,DEV1087
TXN1007602,ACC100818,ACC100889,2524.83,2026-05-16 18:59:00,CARD,DEV1093
TXN1007603,ACC100908,ACC100222,1782.36,2026-02-19 12:26:00,CARD,DEV1016
TXN1007604,ACC100290,ACC100282,1219.99,2026-03-10 12:25:00,NEFT,DEV1060
TXN1007605,ACC100757,ACC100929,567.6,2026-06-17 10:27:00,IMPS,DEV1138
TXN1007606,ACC100892,ACC100297,758.92,2026-02-07 02:52:00,UPI,DEV1053
TXN1007607,ACC100478,ACC100347,3934.76,2026-03-09 19:39:00,NEFT,DEV1150
TXN1007608,ACC100581,ACC100340,3514.33,2026-05-03 21:53:00,NEFT,DEV1085
TXN1007609,ACC100783,ACC100832,503.57,2026-01-21 21:33:00,BANK_TRANSFER,DEV1272
TXN1007610,ACC100735,ACC100306,1236.33,2026-02-15 21:20:00,NEFT,DEV1193
TXN1007611,ACC100243,ACC100517,1994.52,2026-01-29 12:31:00,UPI,DEV1082
TXN1007612,ACC100639,ACC100113,1844.24,2026-02-01 13:55:00,NEFT,DEV1251
TXN1007613,ACC100657,ACC100625,1827.27,2026-02-14 08:35:00,CARD,DEV1147
TXN1007614,ACC100182,ACC100600,288.74,2026-06-02 17:06:00,CARD,DEV1088
TXN1007615,ACC100259,ACC100451,268.87,2026-02-22 11:01:00,IMPS,DEV1270
TXN1007616,ACC100903,ACC100507,4465.93,2026-04-06 22:01:00,BANK_TRANSFER,DEV1060
TXN1007617,ACC100368,ACC100245,6706.48,2026-01-01 02:05:00,CARD,DEV1161
TXN1007618,ACC100828,ACC100122,185.34,2026-03-08 12:34:00,UPI,DEV1270
TXN1007619,ACC100225,ACC100877,1060.7,2026-03-13 16:23:00,BANK_TRANSFER,DEV1090
TXN1007620,ACC100939,ACC100703,2912.77,2026-03-02 01:39:00,NEFT,DEV1238
TXN1007621,ACC100832,ACC100909,77.9,2026-05-23 05:51:00,NEFT,DEV1166
TXN1007622,ACC100757,ACC100201,302.47,2026-01-20 00:52:00,BANK_TRANSFER,DEV1046
TXN1007623,ACC100143,ACC100257,981.78,2026-04-14 10:14:00,IMPS,DEV1244
TXN1007624,ACC100547,ACC100655,535.56,2026-06-24 13:06:00,IMPS,DEV1157
TXN1007625,ACC100210,ACC100762,1409.47,2026-01-13 21:41:00,UPI,DEV1137
TXN1007626,ACC100647,ACC100425,6403.36,2026-01-04 14:31:00,CARD,DEV1199
TXN1007627,ACC100116,ACC100742,394.12,2026-01-07 12:53:00,BANK_TRANSFER,DEV1211
TXN1007628,ACC100248,ACC100767,1164.83,2026-04-25 10:33:00,BANK_TRANSFER,DEV1052
TXN1007629,ACC100902,ACC100831,725.05,2026-02-07 02:10:00,BANK_TRANSFER,DEV1251
TXN1007630,ACC100612,ACC100978,1291.6,2026-06-29 21:27:00,UPI,DEV1197
TXN1007631,ACC100346,ACC100009,1104.29,2026-04-19 02:38:00,NEFT,DEV1224
TXN1007632,ACC100085,ACC100358,25968.46,2026-05-29 00:18:00,UPI,DEV1055
TXN1007633,ACC100922,ACC100168,6551.79,2026-03-23 00:04:00,IMPS,DEV1097
TXN1007634,ACC100083,ACC100425,164.49,2026-01-12 00:03:00,NEFT,DEV1026
TXN1007635,ACC100191,ACC100932,372.35,2026-05-04 05:38:00,BANK_TRANSFER,DEV1277
TXN1007636,ACC100425,ACC100808,431.2,2026-05-11 07:44:00,IMPS,DEV1057
TXN1007637,ACC100947,ACC100176,249.35,2026-01-16 18:54:00,CARD,DEV1040
TXN1007638,ACC100270,ACC100765,212.29,2026-06-29 21:03:00,BANK_TRANSFER,DEV1151
TXN1007639,ACC100144,ACC100380,885.33,2026-01-10 15:46:00,BANK_TRANSFER,DEV1202
TXN1007640,ACC100781,ACC100389,451.41,2026-06-08 20:38:00,CARD,DEV1258
TXN1007641,ACC100896,ACC100267,376.55,2026-02-11 01:06:00,UPI,DEV1034
TXN1007642,ACC100292,ACC100086,12389.06,2026-03-13 09:12:00,IMPS,DEV1131
TXN1007643,ACC100401,ACC100014,490.27,2026-06-14 16:14:00,IMPS,DEV1250
TXN1007644,ACC100173,ACC100252,644.32,2026-06-30 18:12:00,CARD,DEV1034
TXN1007645,ACC100735,ACC100362,2669.77,2026-05-29 12:34:00,IMPS,DEV1265
TXN1007646,ACC100721,ACC100948,641.73,2026-03-24 20:26:00,BANK_TRANSFER,DEV1139
TXN1007647,ACC100467,ACC100998,270.75,2026-03-24 22:31:00,CARD,DEV1223
TXN1007648,ACC100218,ACC100916,804.7,2026-05-06 23:58:00,BANK_TRANSFER,DEV1257
TXN1007649,ACC100174,ACC100607,12215.73,2026-02-28 00:58:00,NEFT,DEV1160
TXN1007650,ACC100510,ACC100489,615.4,2026-05-28 16:00:00,BANK_TRANSFER,DEV1273
TXN1007651,ACC100868,ACC100851,367.19,2026-02-23 13:18:00,CARD,DEV1222
TXN1007652,ACC100016,ACC100480,1815.79,2026-03-21 21:21:00,UPI,DEV1020
TXN1007653,ACC100377,ACC100600,759.68,2026-02-25 20:39:00,NEFT,DEV1274
TXN1007654,ACC100105,ACC100324,29342.52,2026-01-02 09:34:00,IMPS,DEV1291
TXN1007655,ACC100057,ACC100998,426.55,2026-03-02 11:38:00,CARD,DEV1013
TXN1007656,ACC100895,ACC100136,8782.15,2026-05-16 12:08:00,BANK_TRANSFER,DEV1209
TXN1007657,ACC100633,ACC100647,4429.61,2026-04-09 14:31:00,UPI,DEV1214
TXN1007658,ACC100216,ACC100365,693.94,2026-03-20 23:05:00,CARD,DEV1201
TXN1007659,ACC100017,ACC100928,1092.02,2026-05-05 11:08:00,UPI,DEV1087
TXN1007660,ACC100089,ACC100058,318.67,2026-01-23 17:04:00,NEFT,DEV1066
TXN1007661,ACC100398,ACC100169,574.71,2026-06-19 04:40:00,CARD,DEV1159
TXN1007662,ACC100858,ACC100671,688.05,2026-03-15 03:32:00,BANK_TRANSFER,DEV1011
TXN1007663,ACC100897,ACC100803,1325.34,2026-02-03 09:28:00,NEFT,DEV1298
TXN1007664,ACC100300,ACC100062,201.3,2026-05-09 11:54:00,BANK_TRANSFER,DEV1119
TXN1007665,ACC100329,ACC100415,1593.65,2026-04-06 08:12:00,NEFT,DEV1080
TXN1007666,ACC100820,ACC100283,920.54,2026-06-14 08:20:00,CARD,DEV1232
TXN1007667,ACC100782,ACC100747,1768.22,2026-06-01 11:17:00,UPI,DEV1228
TXN1007668,ACC100740,ACC100915,2114.91,2026-04-17 23:16:00,NEFT,DEV1165
TXN1007669,ACC100469,ACC100917,836.21,2026-02-27 16:35:00,NEFT,DEV1286
TXN1007670,ACC100831,ACC100767,1970.1,2026-04-01 05:16:00,NEFT,DEV1038
TXN1007671,ACC100174,ACC100965,987.71,2026-03-26 18:48:00,NEFT,DEV1214
TXN1007672,ACC100468,ACC100812,2676.24,2026-06-01 21:51:00,UPI,DEV1042
TXN1007673,ACC100675,ACC100503,1602.55,2026-03-25 05:47:00,IMPS,DEV1245
TXN1007674,ACC100603,ACC100769,1362.74,2026-06-12 05:58:00,BANK_TRANSFER,DEV1140
TXN1007675,ACC100576,ACC100702,969.78,2026-04-20 11:11:00,IMPS,DEV1107
TXN1007676,ACC100805,ACC100639,5192.54,2026-04-12 16:56:00,NEFT,DEV1299
TXN1007677,ACC100973,ACC100958,1783.3,2026-05-25 21:02:00,UPI,DEV1072
TXN1007678,ACC100061,ACC100839,224.58,2026-02-27 22:41:00,BANK_TRANSFER,DEV1173
TXN1007679,ACC100275,ACC100038,622.45,2026-04-23 00:01:00,UPI,DEV1286
TXN1007680,ACC100268,ACC100777,833.55,2026-01-23 11:41:00,BANK_TRANSFER,DEV1042
TXN1007681,ACC100963,ACC100131,1095.16,2026-03-14 04:53:00,CARD,DEV1288
TXN1007682,ACC100757,ACC100327,1355.67,2026-05-01 10:55:00,IMPS,DEV1278
TXN1007683,ACC100348,ACC100070,353.17,2026-02-21 23:03:00,BANK_TRANSFER,DEV1246
TXN1007684,ACC100384,ACC100722,1010.7,2026-03-05 11:23:00,IMPS,DEV1145
TXN1007685,ACC100427,ACC100072,752.24,2026-03-21 04:27:00,CARD,DEV1085
TXN1007686,ACC100022,ACC100277,4030.69,2026-01-16 17:26:00,NEFT,DEV1072
TXN1007687,ACC100022,ACC100407,332.26,2026-03-04 06:58:00,NEFT,DEV1208
TXN1007688,ACC100078,ACC100070,1074.0,2026-05-15 20:26:00,CARD,DEV1269
